,Gender,System administrator,Student,Game or graphics developer,Designer,Embedded applications or devices developer,Marketing or sales professional,Back-end developer,Data scientist or machine learning specialist,Data or business analyst,Full-stack developer,DevOps specialist,"C-suite executive (CEO, CTO, etc.)",Engineering manager,Mobile developer,Product manager,Database administrator,QA or test developer,Front-end developer,Educator or academic researcher,Desktop or enterprise applications developer
48292,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48294,Male,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
48296,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
48298,Female,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48299,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48300,Male,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
48301,Male,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0
48304,Male,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
48306,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48307,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
48309,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48310,Male,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48311,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
48312,Male,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
48314,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
48315,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48316,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48317,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48318,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48319,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48320,Male,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48321,Male,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
48322,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
48323,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48324,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48325,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
48326,Male,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48328,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48329,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48332,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48333,Male,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
48334,Male,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48335,Male,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
48336,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
48337,Male,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
48338,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
48339,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48340,Male,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
48342,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48343,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
48345,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48347,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48349,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
48350,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48351,Male,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
48352,Female,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
48353,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48355,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
48357,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48358,Male,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
48359,Male,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
48360,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48362,Male,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0
48363,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
48364,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48365,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48366,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48367,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
48369,Male,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
48370,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48371,Male,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
48372,Male,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48373,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48375,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48377,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48378,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48379,Male,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48382,Male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48383,Male,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
48384,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48386,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48387,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
48388,Male,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
48389,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
48391,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
48393,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
48394,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
48396,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48401,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48402,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48403,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
48404,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48405,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48406,Male,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
48408,Male,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
48409,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
48411,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48412,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48413,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48414,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48415,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48416,Male,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0
48417,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48419,Male,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
48420,Male,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0
48421,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
48422,Male,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
48424,Male,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
48427,Male,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
48428,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
48433,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48434,Male,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
48435,Male,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
48436,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
48437,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
48442,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48443,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48445,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
48447,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48449,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
48451,Male,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
48452,Male,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
48453,Male,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
48456,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48457,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48460,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
48461,Male,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48462,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48463,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48464,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48466,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
48467,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48470,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48472,Male,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0
48473,Male,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1
48474,Male,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
48475,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48477,Male,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
48478,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48480,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48482,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48483,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48484,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48487,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48488,Male,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
48489,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48490,Male,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
48491,Male,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
48492,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48493,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48494,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48495,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48496,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48497,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
48498,Male,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
48499,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48500,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
48501,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48502,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48503,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
48504,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
48505,Male,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0
48506,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48507,Male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48508,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48509,Male,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
48510,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48511,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48513,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48514,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
48515,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48516,Male,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
48517,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0
48518,Male,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48519,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48520,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48521,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
48522,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48524,Male,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0
48525,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48527,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48528,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
48529,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48530,Male,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
48533,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48534,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48535,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
48536,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48537,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48538,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48539,Female,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48540,Male,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
48541,Male,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
48542,Male,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
48545,Male,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
48546,Male,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
48547,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
48548,Male,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48551,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48554,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48555,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48558,Male,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
48563,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
48564,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48565,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48566,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48568,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48569,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48571,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48574,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48575,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48576,Male,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48577,Male,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
48578,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48580,Male,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
48581,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
48582,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48583,Female,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
48585,Male,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1
48586,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
48587,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48588,Male,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48591,Female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48592,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48594,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48596,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
48597,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48598,Male,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1
48599,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48600,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48602,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48603,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48604,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
48605,Male,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
48607,Female,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
48608,Male,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
48609,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48610,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48612,Male,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48615,Female,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48616,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
48617,Male,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
48621,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
48623,Male,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
48624,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
48627,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48628,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
48632,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
48633,Male,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
48635,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48636,Male,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1
48637,Male,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
48642,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48643,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48646,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48648,Male,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
48649,Male,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
48650,Male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48651,Male,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
48652,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48653,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48654,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48655,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
48657,Male,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
48658,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48659,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48660,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
48661,Male,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48662,Male,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48666,Male,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
48667,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
48668,Male,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48669,Male,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
48670,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48671,Male,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
48672,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
48673,Female,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1
48675,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
48676,Male,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
48677,Male,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1
48678,Male,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1
48679,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
48680,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
48682,Male,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
48683,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
48685,Male,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
48686,Male,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
48688,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48689,Male,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48690,Male,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
48691,Male,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48692,Male,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
48693,Male,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
48694,Male,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
48695,Male,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
48696,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48697,Female,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48698,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48699,Male,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
48701,Male,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
48703,Male,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
48707,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48708,Male,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48712,Male,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
48713,Male,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
48714,Female,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
48715,Male,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48716,Male,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48717,Male,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
48718,Female,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
